,Dataline,Play,PlayerLinenumber,ActSceneLine,Player,PlayerLine
58561,58562,Measure for measure,56.0,1.2.96,POMPEY,"clients: though you change your place, you need not"
58562,58563,Measure for measure,56.0,1.2.97,POMPEY,"change your trade, I'll be your tapster still."
58563,58564,Measure for measure,56.0,1.2.98,POMPEY,Courage! there will be pity taken on you: you that
58564,58565,Measure for measure,56.0,1.2.99,POMPEY,"have worn your eyes almost out in the service, you"
58565,58566,Measure for measure,56.0,1.2.100,POMPEY,will be considered.
58566,58567,Measure for measure,57.0,1.2.101,MISTRESS OVERDONE,"What's to do here, Thomas tapster? let's withdraw."
58567,58568,Measure for measure,58.0,1.2.102,POMPEY,"Here comes Signior Claudio, led by the provost to"
58568,58569,Measure for measure,58.0,1.2.103,POMPEY,"prison, and there's Madam Juliet."
58569,58570,Measure for measure,58.0,,POMPEY,Exeunt
58570,58571,Measure for measure,58.0,,POMPEY,"Enter Provost, CLAUDIO, JULIET, and Officers"
58571,58572,Measure for measure,59.0,1.2.104,CLAUDIO,"Fellow, why dost thou show me thus to the world?"
58572,58573,Measure for measure,59.0,1.2.105,CLAUDIO,"Bear me to prison, where I am committed."
58573,58574,Measure for measure,60.0,1.2.106,Provost,"I do it not in evil disposition,"
58574,58575,Measure for measure,60.0,1.2.107,Provost,But from Lord Angelo by special charge.
58575,58576,Measure for measure,61.0,1.2.108,CLAUDIO,Thus can the demigod Authority
58576,58577,Measure for measure,61.0,1.2.109,CLAUDIO,Make us pay down for our offence by weight
58577,58578,Measure for measure,61.0,1.2.110,CLAUDIO,"The words of heaven, on whom it will, it will,"
58578,58579,Measure for measure,61.0,1.2.111,CLAUDIO,"On whom it will not, so, yet still 'tis just."
58579,58580,Measure for measure,61.0,,CLAUDIO,Re-enter LUCIO and two Gentlemen
58580,58581,Measure for measure,62.0,1.2.112,LUCIO,"Why, how now, Claudio! whence comes this restraint?"
58581,58582,Measure for measure,63.0,1.2.113,CLAUDIO,"From too much liberty, my Lucio, liberty:"
58582,58583,Measure for measure,63.0,1.2.114,CLAUDIO,"As surfeit is the father of much fast,"
58583,58584,Measure for measure,63.0,1.2.115,CLAUDIO,So every scope by the immoderate use
