,Dataline,Play,PlayerLinenumber,ActSceneLine,Player,PlayerLine
71021,71022,Much Ado about nothing,32.0,4.1.69,CLAUDIO,"Leonato, stand I here?"
71022,71023,Much Ado about nothing,32.0,4.1.70,CLAUDIO,Is this the prince? is this the prince's brother?
71023,71024,Much Ado about nothing,32.0,4.1.71,CLAUDIO,Is this face Hero's? are our eyes our own?
71024,71025,Much Ado about nothing,33.0,4.1.72,LEONATO,"All this is so: but what of this, my lord?"
71025,71026,Much Ado about nothing,34.0,4.1.73,CLAUDIO,"Let me but move one question to your daughter,"
71026,71027,Much Ado about nothing,34.0,4.1.74,CLAUDIO,"And, by that fatherly and kindly power"
71027,71028,Much Ado about nothing,34.0,4.1.75,CLAUDIO,"That you have in her, bid her answer truly."
71028,71029,Much Ado about nothing,35.0,4.1.76,LEONATO,"I charge thee do so, as thou art my child."
71029,71030,Much Ado about nothing,36.0,4.1.77,HERO,"O, God defend me! how am I beset!"
71030,71031,Much Ado about nothing,36.0,4.1.78,HERO,What kind of catechising call you this?
71031,71032,Much Ado about nothing,37.0,4.1.79,CLAUDIO,To make you answer truly to your name.
71032,71033,Much Ado about nothing,38.0,4.1.80,HERO,Is it not Hero? Who can blot that name
