,Dataline,Play,PlayerLinenumber,ActSceneLine,Player,PlayerLine
53708,53709,Loves Labours Lost,39.0,3.1.99,ADRIANO DE ARMADO,I will example it:
53709,53710,Loves Labours Lost,39.0,3.1.100,ADRIANO DE ARMADO,"The fox, the ape, and the humble-bee,"
53710,53711,Loves Labours Lost,39.0,3.1.101,ADRIANO DE ARMADO,"Were still at odds, being but three."
53711,53712,Loves Labours Lost,39.0,3.1.102,ADRIANO DE ARMADO,There's the moral. Now the l'envoy.
53712,53713,Loves Labours Lost,40.0,3.1.103,MOTH,I will add the l'envoy. Say the moral again.
53713,53714,Loves Labours Lost,40.0,3.1.104,MOTH,DON
53714,53715,Loves Labours Lost,41.0,3.1.105,ADRIANO DE ARMADO,"The fox, the ape, and the humble-bee,"
53715,53716,Loves Labours Lost,41.0,3.1.106,ADRIANO DE ARMADO,"Were still at odds, being but three."
53716,53717,Loves Labours Lost,42.0,3.1.107,MOTH,"Until the goose came out of door,"
53717,53718,Loves Labours Lost,42.0,3.1.108,MOTH,And stay'd the odds by adding four.
53718,53719,Loves Labours Lost,42.0,3.1.109,MOTH,"Now will I begin your moral, and do you follow with"
53719,53720,Loves Labours Lost,42.0,3.1.110,MOTH,my l'envoy.
53720,53721,Loves Labours Lost,42.0,3.1.111,MOTH,"The fox, the ape, and the humble-bee,"
53721,53722,Loves Labours Lost,42.0,3.1.112,MOTH,"Were still at odds, being but three."
53722,53723,Loves Labours Lost,42.0,3.1.113,MOTH,DON
53723,53724,Loves Labours Lost,43.0,3.1.114,ADRIANO DE ARMADO,"Until the goose came out of door,"
53724,53725,Loves Labours Lost,43.0,3.1.115,ADRIANO DE ARMADO,Staying the odds by adding four.
53725,53726,Loves Labours Lost,44.0,3.1.116,MOTH,"A good l'envoy, ending in the goose: would you"
53726,53727,Loves Labours Lost,44.0,3.1.117,MOTH,desire more?
53727,53728,Loves Labours Lost,45.0,3.1.118,COSTARD,"The boy hath sold him a bargain, a goose, that's flat."
53728,53729,Loves Labours Lost,45.0,3.1.119,COSTARD,"Sir, your pennyworth is good, an your goose be fat."
53729,53730,Loves Labours Lost,45.0,3.1.120,COSTARD,To sell a bargain well is as cunning as fast and loose:
53730,53731,Loves Labours Lost,45.0,3.1.121,COSTARD,"Let me see, a fat l'envoy, ay, that's a fat goose."
53731,53732,Loves Labours Lost,45.0,3.1.122,COSTARD,DON
53732,53733,Loves Labours Lost,46.0,3.1.123,ADRIANO DE ARMADO,"Come hither, come hither. How did this argument begin?"
53733,53734,Loves Labours Lost,47.0,3.1.124,MOTH,By saying that a costard was broken in a shin.
53734,53735,Loves Labours Lost,47.0,3.1.125,MOTH,Then call'd you for the l'envoy.
53735,53736,Loves Labours Lost,48.0,3.1.126,COSTARD,"True, and I for a plantain: thus came your"
53736,53737,Loves Labours Lost,48.0,3.1.127,COSTARD,"argument in,"
53737,53738,Loves Labours Lost,48.0,3.1.128,COSTARD,"Then the boy's fat l'envoy, the goose that you bought,"
53738,53739,Loves Labours Lost,48.0,3.1.129,COSTARD,And he ended the market.
53739,53740,Loves Labours Lost,48.0,3.1.130,COSTARD,DON
53740,53741,Loves Labours Lost,49.0,3.1.131,ADRIANO DE ARMADO,"But tell me, how was there a costard broken in a shin?"
53741,53742,Loves Labours Lost,50.0,3.1.132,MOTH,I will tell you sensibly.
53742,53743,Loves Labours Lost,51.0,3.1.133,COSTARD,"Thou hast no feeling of it, Moth: I will speak that l'envoy:"
53743,53744,Loves Labours Lost,51.0,3.1.134,COSTARD,"I Costard, running out, that was safely within,"
53744,53745,Loves Labours Lost,51.0,3.1.135,COSTARD,Fell over the threshold and broke my shin.
53745,53746,Loves Labours Lost,51.0,3.1.136,COSTARD,DON
53746,53747,Loves Labours Lost,52.0,3.1.137,ADRIANO DE ARMADO,We will talk no more of this matter.
53747,53748,Loves Labours Lost,53.0,3.1.138,COSTARD,Till there be more matter in the shin.
53748,53749,Loves Labours Lost,53.0,3.1.139,COSTARD,DON
53749,53750,Loves Labours Lost,54.0,3.1.140,ADRIANO DE ARMADO,"Sirrah Costard, I will enfranchise thee."
53750,53751,Loves Labours Lost,55.0,3.1.141,COSTARD,"O, marry me to one Frances: I smell some l'envoy,"
53751,53752,Loves Labours Lost,55.0,3.1.142,COSTARD,"some goose, in this."
53752,53753,Loves Labours Lost,55.0,3.1.143,COSTARD,DON
53753,53754,Loves Labours Lost,56.0,3.1.144,ADRIANO DE ARMADO,"By my sweet soul, I mean setting thee at liberty,"
53754,53755,Loves Labours Lost,56.0,3.1.145,ADRIANO DE ARMADO,"enfreedoming thy person, thou wert immured,"
53755,53756,Loves Labours Lost,56.0,3.1.146,ADRIANO DE ARMADO,"restrained, captivated, bound."
53756,53757,Loves Labours Lost,57.0,3.1.147,COSTARD,"True, true, and now you will be my purgation and let me loose."
53757,53758,Loves Labours Lost,57.0,3.1.148,COSTARD,DON
53758,53759,Loves Labours Lost,58.0,3.1.149,ADRIANO DE ARMADO,"I give thee thy liberty, set thee from durance, and,"
53759,53760,Loves Labours Lost,58.0,3.1.150,ADRIANO DE ARMADO,"in lieu thereof, impose on thee nothing but this:"
53760,53761,Loves Labours Lost,58.0,3.1.151,ADRIANO DE ARMADO,bear this significant
53761,53762,Loves Labours Lost,58.0,,ADRIANO DE ARMADO,Giving a letter
53762,53763,Loves Labours Lost,58.0,3.1.152,ADRIANO DE ARMADO,to the country maid Jaquenetta:
53763,53764,Loves Labours Lost,58.0,3.1.153,ADRIANO DE ARMADO,"there is remuneration, for the best ward of mine"
53764,53765,Loves Labours Lost,58.0,3.1.154,ADRIANO DE ARMADO,"honour is rewarding my dependents. Moth, follow."
53765,53766,Loves Labours Lost,58.0,,ADRIANO DE ARMADO,Exit
53766,53767,Loves Labours Lost,59.0,3.1.155,MOTH,"Like the sequel, I. Signior Costard, adieu."
53767,53768,Loves Labours Lost,60.0,3.1.156,COSTARD,My sweet ounce of man's flesh! my incony Jew!
53768,53769,Loves Labours Lost,60.0,,COSTARD,Exit MOTH
53769,53770,Loves Labours Lost,60.0,3.1.157,COSTARD,Now will I look to his remuneration. Remuneration!
53770,53771,Loves Labours Lost,60.0,3.1.158,COSTARD,"O, that's the Latin word for three farthings: three"
53771,53772,Loves Labours Lost,60.0,3.1.159,COSTARD,farthings--remuneration.--'What's the price of this
53772,53773,Loves Labours Lost,60.0,3.1.160,COSTARD,"inkle?'--'One penny.'--'No, I'll give you a"
53773,53774,Loves Labours Lost,60.0,3.1.161,COSTARD,"remuneration:' why, it carries it. Remuneration!"
53774,53775,Loves Labours Lost,60.0,3.1.162,COSTARD,"why, it is a fairer name than French crown. I will"
53775,53776,Loves Labours Lost,60.0,3.1.163,COSTARD,never buy and sell out of this word.
53776,53777,Loves Labours Lost,60.0,,COSTARD,Enter BIRON
53777,53778,Loves Labours Lost,61.0,3.1.164,BIRON,"O, my good knave Costard! exceedingly well met."
53778,53779,Loves Labours Lost,62.0,3.1.165,COSTARD,"Pray you, sir, how much carnation ribbon may a man"
53779,53780,Loves Labours Lost,62.0,3.1.166,COSTARD,buy for a remuneration?
53780,53781,Loves Labours Lost,63.0,3.1.167,BIRON,What is a remuneration?
53781,53782,Loves Labours Lost,64.0,3.1.168,COSTARD,"Marry, sir, halfpenny farthing."
53782,53783,Loves Labours Lost,65.0,3.1.169,BIRON,"Why, then, three-farthing worth of silk."
53783,53784,Loves Labours Lost,66.0,3.1.170,COSTARD,I thank your worship: God be wi' you!
53784,53785,Loves Labours Lost,67.0,3.1.171,BIRON,"Stay, slave, I must employ thee:"
53785,53786,Loves Labours Lost,67.0,3.1.172,BIRON,"As thou wilt win my favour, good my knave,"
53786,53787,Loves Labours Lost,67.0,3.1.173,BIRON,Do one thing for me that I shall entreat.
53787,53788,Loves Labours Lost,68.0,3.1.174,COSTARD,"When would you have it done, sir?"
53788,53789,Loves Labours Lost,69.0,3.1.175,BIRON,This afternoon.
53789,53790,Loves Labours Lost,70.0,3.1.176,COSTARD,"Well, I will do it, sir: fare you well."
53790,53791,Loves Labours Lost,71.0,3.1.177,BIRON,Thou knowest not what it is.
53791,53792,Loves Labours Lost,72.0,3.1.178,COSTARD,"I shall know, sir, when I have done it."
53792,53793,Loves Labours Lost,73.0,3.1.179,BIRON,"Why, villain, thou must know first."
53793,53794,Loves Labours Lost,74.0,3.1.180,COSTARD,I will come to your worship to-morrow morning.
53794,53795,Loves Labours Lost,75.0,3.1.181,BIRON,It must be done this afternoon.
53795,53796,Loves Labours Lost,75.0,3.1.182,BIRON,"Hark, slave, it is but this:"
53796,53797,Loves Labours Lost,75.0,3.1.183,BIRON,"The princess comes to hunt here in the park,"
53797,53798,Loves Labours Lost,75.0,3.1.184,BIRON,"And in her train there is a gentle lady,"
53798,53799,Loves Labours Lost,75.0,3.1.185,BIRON,"When tongues speak sweetly, then they name her name,"
53799,53800,Loves Labours Lost,75.0,3.1.186,BIRON,"And Rosaline they call her: ask for her,"
53800,53801,Loves Labours Lost,75.0,3.1.187,BIRON,And to her white hand see thou do commend
53801,53802,Loves Labours Lost,75.0,3.1.188,BIRON,"This seal'd-up counsel. There's thy guerdon, go."
53802,53803,Loves Labours Lost,75.0,,BIRON,Giving him a shilling
