,Dataline,Play,PlayerLinenumber,ActSceneLine,Player,PlayerLine
56622,56623,macbeth,23.0,2.3.79,MACDUFF,"O horror, horror, horror! Tongue nor heart"
56623,56624,macbeth,23.0,2.3.80,MACDUFF,Cannot conceive nor name thee!
56624,56625,macbeth,25.0,2.3.81,LENNOX,What's the matter.
56625,56626,macbeth,26.0,2.3.82,MACDUFF,Confusion now hath made his masterpiece!
56626,56627,macbeth,26.0,2.3.83,MACDUFF,Most sacrilegious murder hath broke ope
56627,56628,macbeth,26.0,2.3.84,MACDUFF,"The Lord's anointed temple, and stole thence"
56628,56629,macbeth,26.0,2.3.85,MACDUFF,The life o' the building!
56629,56630,macbeth,27.0,2.3.86,MACBETH,What is 't you say? the life?
56630,56631,macbeth,28.0,2.3.87,LENNOX,Mean you his majesty?
56631,56632,macbeth,29.0,2.3.88,MACDUFF,"Approach the chamber, and destroy your sight"
56632,56633,macbeth,29.0,2.3.89,MACDUFF,"With a new Gorgon: do not bid me speak,"
56633,56634,macbeth,29.0,2.3.90,MACDUFF,"See, and then speak yourselves."
56634,56635,macbeth,29.0,,MACDUFF,Exeunt MACBETH and LENNOX
56635,56636,macbeth,29.0,2.3.91,MACDUFF,"Awake, awake!"
56636,56637,macbeth,29.0,2.3.92,MACDUFF,Ring the alarum-bell. Murder and treason!
56637,56638,macbeth,29.0,2.3.93,MACDUFF,Banquo and Donalbain! Malcolm! awake!
56638,56639,macbeth,29.0,2.3.94,MACDUFF,"Shake off this downy sleep, death's counterfeit,"
56639,56640,macbeth,29.0,2.3.95,MACDUFF,"And look on death itself! up, up, and see"
56640,56641,macbeth,29.0,2.3.96,MACDUFF,The great doom's image! Malcolm! Banquo!
56641,56642,macbeth,29.0,2.3.97,MACDUFF,"As from your graves rise up, and walk like sprites,"
56642,56643,macbeth,29.0,2.3.98,MACDUFF,To countenance this horror! Ring the bell.
56643,56644,macbeth,29.0,,MACDUFF,Bell rings
56644,56645,macbeth,29.0,,MACDUFF,Enter LADY MACBETH
56645,56646,macbeth,30.0,2.3.99,LADY MACBETH,"What's the business,"
56646,56647,macbeth,30.0,2.3.100,LADY MACBETH,That such a hideous trumpet calls to parley
56647,56648,macbeth,30.0,2.3.101,LADY MACBETH,"The sleepers of the house? speak, speak!"
56648,56649,macbeth,31.0,2.3.102,MACDUFF,"O gentle lady,"
56649,56650,macbeth,31.0,2.3.103,MACDUFF,'Tis not for you to hear what I can speak:
56650,56651,macbeth,31.0,2.3.104,MACDUFF,"The repetition, in a woman's ear,"
56651,56652,macbeth,31.0,2.3.105,MACDUFF,Would murder as it fell.
56652,56653,macbeth,31.0,,MACDUFF,Enter BANQUO
56653,56654,macbeth,31.0,2.3.106,MACDUFF,"O Banquo, Banquo,"
56654,56655,macbeth,31.0,2.3.107,MACDUFF,Our royal master 's murder'd!
56655,56656,macbeth,32.0,2.3.108,LADY MACBETH,"Woe, alas!"
