,Dataline,Play,PlayerLinenumber,ActSceneLine,Player,PlayerLine
52137,52138,King Lear,91.0,4.6.303,EDGAR,With this ungracious paper strike the sight
52138,52139,King Lear,91.0,4.6.304,EDGAR,Of the death practised duke: for him 'tis well
52139,52140,King Lear,91.0,4.6.305,EDGAR,That of thy death and business I can tell.
52140,52141,King Lear,92.0,4.6.306,GLOUCESTER,"The king is mad: how stiff is my vile sense,"
52141,52142,King Lear,92.0,4.6.307,GLOUCESTER,"That I stand up, and have ingenious feeling"
52142,52143,King Lear,92.0,4.6.308,GLOUCESTER,Of my huge sorrows! Better I were distract:
52143,52144,King Lear,92.0,4.6.309,GLOUCESTER,"So should my thoughts be sever'd from my griefs,"
52144,52145,King Lear,92.0,4.6.310,GLOUCESTER,And woes by wrong imaginations lose
52145,52146,King Lear,92.0,4.6.311,GLOUCESTER,The knowledge of themselves.
52146,52147,King Lear,93.0,4.6.312,EDGAR,Give me your hand:
52147,52148,King Lear,93.0,,EDGAR,Drum afar off
52148,52149,King Lear,93.0,4.6.313,EDGAR,"Far off, methinks, I hear the beaten drum:"
52149,52150,King Lear,93.0,4.6.314,EDGAR,"Come, father, I'll bestow you with a friend."
52150,52151,King Lear,93.0,,EDGAR,Exeunt
52151,52152,King Lear,93.0,,EDGAR,"SCENE VII. A tent in the French camp. LEAR on a bed asleep,"
52152,52153,King Lear,93.0,4.7.1,EDGAR,"soft music playing, Gentleman, and others attending."
52153,52154,King Lear,93.0,,EDGAR,"Enter CORDELIA, KENT, and Doctor"
52154,52155,King Lear,1.0,4.7.2,CORDELIA,"O thou good Kent, how shall I live and work,"
52155,52156,King Lear,1.0,4.7.3,CORDELIA,"To match thy goodness? My life will be too short,"
52156,52157,King Lear,1.0,4.7.4,CORDELIA,And every measure fail me.
52157,52158,King Lear,2.0,4.7.5,KENT,"To be acknowledged, madam, is o'erpaid."
52158,52159,King Lear,2.0,4.7.6,KENT,"All my reports go with the modest truth,"
52159,52160,King Lear,2.0,4.7.7,KENT,"Nor more nor clipp'd, but so."
52160,52161,King Lear,3.0,4.7.8,CORDELIA,Be better suited:
52161,52162,King Lear,3.0,4.7.9,CORDELIA,These weeds are memories of those worser hours:
52162,52163,King Lear,3.0,4.7.10,CORDELIA,"I prithee, put them off."
52163,52164,King Lear,4.0,4.7.11,KENT,"Pardon me, dear madam,"
52164,52165,King Lear,4.0,4.7.12,KENT,Yet to be known shortens my made intent:
52165,52166,King Lear,4.0,4.7.13,KENT,"My boon I make it, that you know me not"
52166,52167,King Lear,4.0,4.7.14,KENT,Till time and I think meet.
52167,52168,King Lear,5.0,4.7.15,CORDELIA,"Then be't so, my good lord."
52168,52169,King Lear,5.0,,CORDELIA,To the Doctor
52169,52170,King Lear,5.0,4.7.16,CORDELIA,How does the king?
52170,52171,King Lear,6.0,4.7.17,Doctor,"Madam, sleeps still."
52171,52172,King Lear,7.0,4.7.18,CORDELIA,"O you kind gods,"
52172,52173,King Lear,7.0,4.7.19,CORDELIA,Cure this great breach in his abused nature!
52173,52174,King Lear,7.0,4.7.20,CORDELIA,"The untuned and jarring senses, O, wind up"
52174,52175,King Lear,7.0,4.7.21,CORDELIA,Of this child-changed father!
52175,52176,King Lear,8.0,4.7.22,Doctor,So please your majesty
52176,52177,King Lear,8.0,4.7.23,Doctor,That we may wake the king: he hath slept long.
52177,52178,King Lear,9.0,4.7.24,CORDELIA,"Be govern'd by your knowledge, and proceed"
52178,52179,King Lear,9.0,4.7.25,CORDELIA,I' the sway of your own will. Is he array'd?
52179,52180,King Lear,10.0,4.7.26,Gentleman,"Ay, madam, in the heaviness of his sleep"
