,Dataline,Play,PlayerLinenumber,ActSceneLine,Player,PlayerLine
110843,110844,A Winters Tale,23.0,5.1.103,LEONTES,We shall not marry till thou bid'st us.
110844,110845,A Winters Tale,24.0,5.1.104,PAULINA,That
110845,110846,A Winters Tale,24.0,5.1.105,PAULINA,"Shall be when your first queen's again in breath,"
110846,110847,A Winters Tale,24.0,5.1.106,PAULINA,Never till then.
110847,110848,A Winters Tale,24.0,,PAULINA,Enter a Gentleman
110848,110849,A Winters Tale,25.0,5.1.107,Gentleman,"One that gives out himself Prince Florizel,"
110849,110850,A Winters Tale,25.0,5.1.108,Gentleman,"Son of Polixenes, with his princess, she"
110850,110851,A Winters Tale,25.0,5.1.109,Gentleman,"The fairest I have yet beheld, desires access"
110851,110852,A Winters Tale,25.0,5.1.110,Gentleman,To your high presence.
110852,110853,A Winters Tale,26.0,5.1.111,LEONTES,What with him? he comes not
110853,110854,A Winters Tale,26.0,5.1.112,LEONTES,"Like to his father's greatness: his approach,"
110854,110855,A Winters Tale,26.0,5.1.113,LEONTES,"So out of circumstance and sudden, tells us"
110855,110856,A Winters Tale,26.0,5.1.114,LEONTES,"'Tis not a visitation framed, but forced"
110856,110857,A Winters Tale,26.0,5.1.115,LEONTES,By need and accident. What train?
110857,110858,A Winters Tale,27.0,5.1.116,Gentleman,"But few,"
110858,110859,A Winters Tale,27.0,5.1.117,Gentleman,And those but mean.
110859,110860,A Winters Tale,28.0,5.1.118,LEONTES,"His princess, say you, with him?"
110860,110861,A Winters Tale,29.0,5.1.119,Gentleman,"Ay, the most peerless piece of earth, I think,"
110861,110862,A Winters Tale,29.0,5.1.120,Gentleman,That e'er the sun shone bright on.
110862,110863,A Winters Tale,30.0,5.1.121,PAULINA,"O Hermione,"
110863,110864,A Winters Tale,30.0,5.1.122,PAULINA,As every present time doth boast itself
110864,110865,A Winters Tale,30.0,5.1.123,PAULINA,"Above a better gone, so must thy grave"
110865,110866,A Winters Tale,30.0,5.1.124,PAULINA,"Give way to what's seen now! Sir, you yourself"
110866,110867,A Winters Tale,30.0,5.1.125,PAULINA,"Have said and writ so, but your writing now"
110867,110868,A Winters Tale,30.0,5.1.126,PAULINA,"Is colder than that theme, 'She had not been,"
110868,110869,A Winters Tale,30.0,5.1.127,PAULINA,"Nor was not to be equall'd,'--thus your verse"
110869,110870,A Winters Tale,30.0,5.1.128,PAULINA,"Flow'd with her beauty once: 'tis shrewdly ebb'd,"
110870,110871,A Winters Tale,30.0,5.1.129,PAULINA,To say you have seen a better.
110871,110872,A Winters Tale,31.0,5.1.130,Gentleman,"Pardon, madam:"
110872,110873,A Winters Tale,31.0,5.1.131,Gentleman,"The one I have almost forgot,--your pardon,--"
110873,110874,A Winters Tale,31.0,5.1.132,Gentleman,"The other, when she has obtain'd your eye,"
110874,110875,A Winters Tale,31.0,5.1.133,Gentleman,"Will have your tongue too. This is a creature,"
110875,110876,A Winters Tale,31.0,5.1.134,Gentleman,"Would she begin a sect, might quench the zeal"
110876,110877,A Winters Tale,31.0,5.1.135,Gentleman,"Of all professors else, make proselytes"
110877,110878,A Winters Tale,31.0,5.1.136,Gentleman,Of who she but bid follow.
110878,110879,A Winters Tale,32.0,5.1.137,PAULINA,How! not women?
110879,110880,A Winters Tale,33.0,5.1.138,Gentleman,"Women will love her, that she is a woman"
110880,110881,A Winters Tale,33.0,5.1.139,Gentleman,"More worth than any man, men, that she is"
110881,110882,A Winters Tale,33.0,5.1.140,Gentleman,The rarest of all women.
110882,110883,A Winters Tale,34.0,5.1.141,LEONTES,"Go, Cleomenes,"
110883,110884,A Winters Tale,34.0,5.1.142,LEONTES,"Yourself, assisted with your honour'd friends,"
110884,110885,A Winters Tale,34.0,5.1.143,LEONTES,"Bring them to our embracement. Still, 'tis strange"
110885,110886,A Winters Tale,34.0,,LEONTES,Exeunt CLEOMENES and others
110886,110887,A Winters Tale,34.0,5.1.144,LEONTES,He thus should steal upon us.
110887,110888,A Winters Tale,35.0,5.1.145,PAULINA,"Had our prince,"
