,Dataline,Play,PlayerLinenumber,ActSceneLine,Player,PlayerLine
90414,90415,Taming of the Shrew,53.0,,PETRUCHIO,Strikes him
90415,90416,Taming of the Shrew,53.0,4.1.135,PETRUCHIO,"Be merry, Kate. Some water, here, what, ho!"
90416,90417,Taming of the Shrew,53.0,4.1.136,PETRUCHIO,"Where's my spaniel Troilus? Sirrah, get you hence,"
90417,90418,Taming of the Shrew,53.0,4.1.137,PETRUCHIO,And bid my cousin Ferdinand come hither:
90418,90419,Taming of the Shrew,53.0,4.1.138,PETRUCHIO,"One, Kate, that you must kiss, and be acquainted with."
90419,90420,Taming of the Shrew,53.0,4.1.139,PETRUCHIO,Where are my slippers? Shall I have some water?
90420,90421,Taming of the Shrew,53.0,,PETRUCHIO,Enter one with water
90421,90422,Taming of the Shrew,53.0,4.1.140,PETRUCHIO,"Come, Kate, and wash, and welcome heartily."
90422,90423,Taming of the Shrew,53.0,4.1.141,PETRUCHIO,You whoreson villain! will you let it fall?
90423,90424,Taming of the Shrew,53.0,,PETRUCHIO,Strikes him
90424,90425,Taming of the Shrew,54.0,4.1.142,KATHARINA,"Patience, I pray you, 'twas a fault unwilling."
90425,90426,Taming of the Shrew,55.0,4.1.143,PETRUCHIO,"A whoreson beetle-headed, flap-ear'd knave!"
90426,90427,Taming of the Shrew,55.0,4.1.144,PETRUCHIO,"Come, Kate, sit down, I know you have a stomach."
90427,90428,Taming of the Shrew,55.0,4.1.145,PETRUCHIO,"Will you give thanks, sweet Kate, or else shall I?"
90428,90429,Taming of the Shrew,55.0,4.1.146,PETRUCHIO,What's this? mutton?
90429,90430,Taming of the Shrew,56.0,4.1.147,First Servant,Ay.
90430,90431,Taming of the Shrew,57.0,4.1.148,PETRUCHIO,Who brought it?
90431,90432,Taming of the Shrew,58.0,4.1.149,PETER,I.
90432,90433,Taming of the Shrew,59.0,4.1.150,PETRUCHIO,"'Tis burnt, and so is all the meat."
90433,90434,Taming of the Shrew,59.0,4.1.151,PETRUCHIO,What dogs are these! Where is the rascal cook?
90434,90435,Taming of the Shrew,59.0,4.1.152,PETRUCHIO,"How durst you, villains, bring it from the dresser,"
90435,90436,Taming of the Shrew,59.0,4.1.153,PETRUCHIO,And serve it thus to me that love it not?
90436,90437,Taming of the Shrew,59.0,4.1.154,PETRUCHIO,"Theretake it to you, trenchers, cups, and all,"
90437,90438,Taming of the Shrew,59.0,4.1.154,PETRUCHIO,"Throws the meat,  and c. about the stage"
90438,90439,Taming of the Shrew,59.0,4.1.155,PETRUCHIO,You heedless joltheads and unmanner'd slaves!
90439,90440,Taming of the Shrew,59.0,4.1.156,PETRUCHIO,"What, do you grumble? I'll be with you straight."
90440,90441,Taming of the Shrew,60.0,4.1.157,KATHARINA,"I pray you, husband, be not so disquiet:"
90441,90442,Taming of the Shrew,60.0,4.1.158,KATHARINA,"The meat was well, if you were so contented."
90442,90443,Taming of the Shrew,61.0,4.1.159,PETRUCHIO,"I tell thee, Kate, 'twas burnt and dried away,"
90443,90444,Taming of the Shrew,61.0,4.1.160,PETRUCHIO,"And I expressly am forbid to touch it,"
90444,90445,Taming of the Shrew,61.0,4.1.161,PETRUCHIO,"For it engenders choler, planteth anger,"
90445,90446,Taming of the Shrew,61.0,4.1.162,PETRUCHIO,"And better 'twere that both of us did fast,"
90446,90447,Taming of the Shrew,61.0,4.1.163,PETRUCHIO,"Since, of ourselves, ourselves are choleric,"
90447,90448,Taming of the Shrew,61.0,4.1.164,PETRUCHIO,Than feed it with such over-roasted flesh.
90448,90449,Taming of the Shrew,61.0,4.1.165,PETRUCHIO,"Be patient, to-morrow 't shall be mended,"
90449,90450,Taming of the Shrew,61.0,4.1.166,PETRUCHIO,"And, for this night, we'll fast for company:"
90450,90451,Taming of the Shrew,61.0,4.1.167,PETRUCHIO,"Come, I will bring thee to thy bridal chamber."
90451,90452,Taming of the Shrew,61.0,,PETRUCHIO,Exeunt
90452,90453,Taming of the Shrew,61.0,,PETRUCHIO,Re-enter Servants severally
90453,90454,Taming of the Shrew,62.0,4.1.168,NATHANIEL,"Peter, didst ever see the like?"
90454,90455,Taming of the Shrew,63.0,4.1.169,PETER,He kills her in her own humour.
90455,90456,Taming of the Shrew,63.0,,PETER,Re-enter CURTIS
90456,90457,Taming of the Shrew,64.0,4.1.170,GRUMIO,Where is he?
90457,90458,Taming of the Shrew,65.0,4.1.171,CURTIS,"In her chamber, making a sermon of continency to her,"
90458,90459,Taming of the Shrew,65.0,4.1.172,CURTIS,"And rails, and swears, and rates, that she, poor soul,"
90459,90460,Taming of the Shrew,65.0,4.1.173,CURTIS,"Knows not which way to stand, to look, to speak,"
90460,90461,Taming of the Shrew,65.0,4.1.174,CURTIS,And sits as one new-risen from a dream.
90461,90462,Taming of the Shrew,65.0,4.1.175,CURTIS,"Away, away! for he is coming hither."
90462,90463,Taming of the Shrew,65.0,,CURTIS,Exeunt
90463,90464,Taming of the Shrew,65.0,,CURTIS,Re-enter PETRUCHIO
90464,90465,Taming of the Shrew,66.0,4.1.176,PETRUCHIO,"Thus have I politicly begun my reign,"
90465,90466,Taming of the Shrew,66.0,4.1.177,PETRUCHIO,And 'tis my hope to end successfully.
90466,90467,Taming of the Shrew,66.0,4.1.178,PETRUCHIO,"My falcon now is sharp and passing empty,"
90467,90468,Taming of the Shrew,66.0,4.1.179,PETRUCHIO,"And till she stoop she must not be full-gorged,"
90468,90469,Taming of the Shrew,66.0,4.1.180,PETRUCHIO,For then she never looks upon her lure.
90469,90470,Taming of the Shrew,66.0,4.1.181,PETRUCHIO,"Another way I have to man my haggard,"
90470,90471,Taming of the Shrew,66.0,4.1.182,PETRUCHIO,"To make her come and know her keeper's call,"
90471,90472,Taming of the Shrew,66.0,4.1.183,PETRUCHIO,"That is, to watch her, as we watch these kites"
90472,90473,Taming of the Shrew,66.0,4.1.184,PETRUCHIO,That bate and beat and will not be obedient.
90473,90474,Taming of the Shrew,66.0,4.1.185,PETRUCHIO,"She eat no meat to-day, nor none shall eat,"
90474,90475,Taming of the Shrew,66.0,4.1.186,PETRUCHIO,"Last night she slept not, nor to-night she shall not,"
90475,90476,Taming of the Shrew,66.0,4.1.187,PETRUCHIO,"As with the meat, some undeserved fault"
90476,90477,Taming of the Shrew,66.0,4.1.188,PETRUCHIO,"I'll find about the making of the bed,"
90477,90478,Taming of the Shrew,66.0,4.1.189,PETRUCHIO,"And here I'll fling the pillow, there the bolster,"
90478,90479,Taming of the Shrew,66.0,4.1.190,PETRUCHIO,"This way the coverlet, another way the sheets:"
90479,90480,Taming of the Shrew,66.0,4.1.191,PETRUCHIO,"Ay, and amid this hurly I intend"
90480,90481,Taming of the Shrew,66.0,4.1.192,PETRUCHIO,"That all is done in reverend care of her,"
90481,90482,Taming of the Shrew,66.0,4.1.193,PETRUCHIO,And in conclusion she shall watch all night:
90482,90483,Taming of the Shrew,66.0,4.1.194,PETRUCHIO,And if she chance to nod I'll rail and brawl
90483,90484,Taming of the Shrew,66.0,4.1.195,PETRUCHIO,And with the clamour keep her still awake.
90484,90485,Taming of the Shrew,66.0,4.1.196,PETRUCHIO,"This is a way to kill a wife with kindness,"
90485,90486,Taming of the Shrew,66.0,4.1.197,PETRUCHIO,And thus I'll curb her mad and headstrong humour.
90486,90487,Taming of the Shrew,66.0,4.1.198,PETRUCHIO,"He that knows better how to tame a shrew,"
90487,90488,Taming of the Shrew,66.0,4.1.199,PETRUCHIO,Now let him speak: 'tis charity to show.
90488,90489,Taming of the Shrew,66.0,,PETRUCHIO,Exit
90489,90490,Taming of the Shrew,66.0,,PETRUCHIO,SCENE II. Padua. Before BAPTISTA'S house.
90490,90491,Taming of the Shrew,66.0,,PETRUCHIO,Enter TRANIO and HORTENSIO
90491,90492,Taming of the Shrew,1.0,4.2.1,TRANIO,"Is't possible, friend Licio, that Mistress Bianca"
90492,90493,Taming of the Shrew,1.0,4.2.2,TRANIO,Doth fancy any other but Lucentio?
90493,90494,Taming of the Shrew,1.0,4.2.3,TRANIO,"I tell you, sir, she bears me fair in hand."
90494,90495,Taming of the Shrew,2.0,4.2.4,HORTENSIO,"Sir, to satisfy you in what I have said,"
90495,90496,Taming of the Shrew,2.0,4.2.5,HORTENSIO,Stand by and mark the manner of his teaching.
90496,90497,Taming of the Shrew,2.0,,HORTENSIO,Enter BIANCA and LUCENTIO
90497,90498,Taming of the Shrew,3.0,4.2.6,LUCENTIO,"Now, mistress, profit you in what you read?"
90498,90499,Taming of the Shrew,4.0,4.2.7,BIANCA,"What, master, read you? first resolve me that."
90499,90500,Taming of the Shrew,5.0,4.2.8,LUCENTIO,"I read that I profess, the Art to Love."
90500,90501,Taming of the Shrew,6.0,4.2.9,BIANCA,"And may you prove, sir, master of your art!"
90501,90502,Taming of the Shrew,7.0,4.2.10,LUCENTIO,"While you, sweet dear, prove mistress of my heart!"
90502,90503,Taming of the Shrew,8.0,4.2.11,HORTENSIO,"Quick proceeders, marry! Now, tell me, I pray,"
90503,90504,Taming of the Shrew,8.0,4.2.12,HORTENSIO,You that durst swear at your mistress Bianca
90504,90505,Taming of the Shrew,8.0,4.2.13,HORTENSIO,Loved none in the world so well as Lucentio.
90505,90506,Taming of the Shrew,9.0,4.2.14,TRANIO,O despiteful love! unconstant womankind!
90506,90507,Taming of the Shrew,9.0,4.2.15,TRANIO,"I tell thee, Licio, this is wonderful."
90507,90508,Taming of the Shrew,10.0,4.2.16,HORTENSIO,"Mistake no more: I am not Licio,"
90508,90509,Taming of the Shrew,10.0,4.2.17,HORTENSIO,"Nor a musician, as I seem to be,"
90509,90510,Taming of the Shrew,10.0,4.2.18,HORTENSIO,"But one that scorn to live in this disguise,"
90510,90511,Taming of the Shrew,10.0,4.2.19,HORTENSIO,"For such a one as leaves a gentleman,"
90511,90512,Taming of the Shrew,10.0,4.2.20,HORTENSIO,And makes a god of such a cullion:
90512,90513,Taming of the Shrew,10.0,4.2.21,HORTENSIO,"Know, sir, that I am call'd Hortensio."
90513,90514,Taming of the Shrew,11.0,4.2.22,TRANIO,"Signior Hortensio, I have often heard"
90514,90515,Taming of the Shrew,11.0,4.2.23,TRANIO,"Of your entire affection to Bianca,"
90515,90516,Taming of the Shrew,11.0,4.2.24,TRANIO,"And since mine eyes are witness of her lightness,"
90516,90517,Taming of the Shrew,11.0,4.2.25,TRANIO,"I will with you, if you be so contented,"
90517,90518,Taming of the Shrew,11.0,4.2.26,TRANIO,Forswear Bianca and her love for ever.
90518,90519,Taming of the Shrew,12.0,4.2.27,HORTENSIO,"See, how they kiss and court! Signior Lucentio,"
90519,90520,Taming of the Shrew,12.0,4.2.28,HORTENSIO,"Here is my hand, and here I firmly vow"
90520,90521,Taming of the Shrew,12.0,4.2.29,HORTENSIO,"Never to woo her no more, but do forswear her,"
90521,90522,Taming of the Shrew,12.0,4.2.30,HORTENSIO,As one unworthy all the former favours
90522,90523,Taming of the Shrew,12.0,4.2.31,HORTENSIO,That I have fondly flatter'd her withal.
90523,90524,Taming of the Shrew,13.0,4.2.32,TRANIO,"And here I take the unfeigned oath,"
90524,90525,Taming of the Shrew,13.0,4.2.33,TRANIO,Never to marry with her though she would entreat:
90525,90526,Taming of the Shrew,13.0,4.2.34,TRANIO,"Fie on her! see, how beastly she doth court him!"
90526,90527,Taming of the Shrew,14.0,4.2.35,HORTENSIO,Would all the world but he had quite forsworn!
90527,90528,Taming of the Shrew,14.0,4.2.36,HORTENSIO,"For me, that I may surely keep mine oath,"
90528,90529,Taming of the Shrew,14.0,4.2.37,HORTENSIO,"I will be married to a wealthy widow,"
90529,90530,Taming of the Shrew,14.0,4.2.38,HORTENSIO,"Ere three days pass, which hath as long loved me"
90530,90531,Taming of the Shrew,14.0,4.2.39,HORTENSIO,As I have loved this proud disdainful haggard.
90531,90532,Taming of the Shrew,14.0,4.2.40,HORTENSIO,"And so farewell, Signior Lucentio."
90532,90533,Taming of the Shrew,14.0,4.2.41,HORTENSIO,"Kindness in women, not their beauteous looks,"
90533,90534,Taming of the Shrew,14.0,4.2.42,HORTENSIO,"Shall win my love: and so I take my leave,"
90534,90535,Taming of the Shrew,14.0,4.2.43,HORTENSIO,In resolution as I swore before.
90535,90536,Taming of the Shrew,14.0,,HORTENSIO,Exit
90536,90537,Taming of the Shrew,15.0,4.2.44,TRANIO,"Mistress Bianca, bless you with such grace"
90537,90538,Taming of the Shrew,15.0,4.2.45,TRANIO,As 'longeth to a lover's blessed case!
90538,90539,Taming of the Shrew,15.0,4.2.46,TRANIO,"Nay, I have ta'en you napping, gentle love,"
90539,90540,Taming of the Shrew,15.0,4.2.47,TRANIO,And have forsworn you with Hortensio.
90540,90541,Taming of the Shrew,16.0,4.2.48,BIANCA,"Tranio, you jest: but have you both forsworn me?"
