,Dataline,Play,PlayerLinenumber,ActSceneLine,Player,PlayerLine
36226,36227,Hamlet,110.0,,KING CLAUDIUS,Exeunt
36227,36228,Hamlet,110.0,,KING CLAUDIUS,SCENE II. A hall in the castle.
36228,36229,Hamlet,110.0,,KING CLAUDIUS,Enter HAMLET and HORATIO
36229,36230,Hamlet,1.0,5.2.1,HAMLET,"So much for this, sir: now shall you see the other,"
36230,36231,Hamlet,1.0,5.2.2,HAMLET,You do remember all the circumstance?
36231,36232,Hamlet,2.0,5.2.3,HORATIO,"Remember it, my lord?"
36232,36233,Hamlet,3.0,5.2.4,HAMLET,"Sir, in my heart there was a kind of fighting,"
36233,36234,Hamlet,3.0,5.2.5,HAMLET,That would not let me sleep: methought I lay
36234,36235,Hamlet,3.0,5.2.6,HAMLET,"Worse than the mutines in the bilboes. Rashly,"
36235,36236,Hamlet,3.0,5.2.7,HAMLET,"And praised be rashness for it, let us know,"
36236,36237,Hamlet,3.0,5.2.8,HAMLET,"Our indiscretion sometimes serves us well,"
36237,36238,Hamlet,3.0,5.2.9,HAMLET,When our deep plots do pall: and that should teach us
36238,36239,Hamlet,3.0,5.2.10,HAMLET,"There's a divinity that shapes our ends,"
36239,36240,Hamlet,3.0,5.2.11,HAMLET,"Rough-hew them how we will,--"
36240,36241,Hamlet,4.0,5.2.12,HORATIO,That is most certain.
36241,36242,Hamlet,5.0,5.2.13,HAMLET,"Up from my cabin,"
36242,36243,Hamlet,5.0,5.2.14,HAMLET,"My sea-gown scarf'd about me, in the dark"
36243,36244,Hamlet,5.0,5.2.15,HAMLET,"Groped I to find out them, had my desire."
36244,36245,Hamlet,5.0,5.2.16,HAMLET,"Finger'd their packet, and in fine withdrew"
36245,36246,Hamlet,5.0,5.2.17,HAMLET,"To mine own room again, making so bold,"
36246,36247,Hamlet,5.0,5.2.18,HAMLET,"My fears forgetting manners, to unseal"
36247,36248,Hamlet,5.0,5.2.19,HAMLET,"Their grand commission, where I found, Horatio,--"
36248,36249,Hamlet,5.0,5.2.20,HAMLET,"O royal knavery!--an exact command,"
36249,36250,Hamlet,5.0,5.2.21,HAMLET,Larded with many several sorts of reasons
36250,36251,Hamlet,5.0,5.2.22,HAMLET,"Importing Denmark's health and England's too,"
36251,36252,Hamlet,5.0,5.2.23,HAMLET,"With, ho! such bugs and goblins in my life,"
36252,36253,Hamlet,5.0,5.2.24,HAMLET,"That, on the supervise, no leisure bated,"
36253,36254,Hamlet,5.0,5.2.25,HAMLET,"No, not to stay the grinding of the axe,"
36254,36255,Hamlet,5.0,5.2.26,HAMLET,My head should be struck off.
36255,36256,Hamlet,6.0,5.2.27,HORATIO,Is't possible?
36256,36257,Hamlet,7.0,5.2.28,HAMLET,Here's the commission: read it at more leisure.
36257,36258,Hamlet,7.0,5.2.29,HAMLET,But wilt thou hear me how I did proceed?
36258,36259,Hamlet,8.0,5.2.30,HORATIO,I beseech you.
36259,36260,Hamlet,9.0,5.2.31,HAMLET,"Being thus be-netted round with villanies,--"
36260,36261,Hamlet,9.0,5.2.32,HAMLET,"Ere I could make a prologue to my brains,"
36261,36262,Hamlet,9.0,5.2.33,HAMLET,"They had begun the play--I sat me down,"
36262,36263,Hamlet,9.0,5.2.34,HAMLET,"Devised a new commission, wrote it fair:"
36263,36264,Hamlet,9.0,5.2.35,HAMLET,"I once did hold it, as our statists do,"
36264,36265,Hamlet,9.0,5.2.36,HAMLET,A baseness to write fair and labour'd much
36265,36266,Hamlet,9.0,5.2.37,HAMLET,"How to forget that learning, but, sir, now"
36266,36267,Hamlet,9.0,5.2.38,HAMLET,It did me yeoman's service: wilt thou know
36267,36268,Hamlet,9.0,5.2.39,HAMLET,The effect of what I wrote?
36268,36269,Hamlet,10.0,5.2.40,HORATIO,"Ay, good my lord."
36269,36270,Hamlet,11.0,5.2.41,HAMLET,"An earnest conjuration from the king,"
36270,36271,Hamlet,11.0,5.2.42,HAMLET,"As England was his faithful tributary,"
36271,36272,Hamlet,11.0,5.2.43,HAMLET,"As love between them like the palm might flourish,"
36272,36273,Hamlet,11.0,5.2.44,HAMLET,As peace should stiff her wheaten garland wear
36273,36274,Hamlet,11.0,5.2.45,HAMLET,"And stand a comma 'tween their amities,"
36274,36275,Hamlet,11.0,5.2.46,HAMLET,"And many such-like 'As'es of great charge,"
36275,36276,Hamlet,11.0,5.2.47,HAMLET,"That, on the view and knowing of these contents,"
36276,36277,Hamlet,11.0,5.2.48,HAMLET,"Without debatement further, more or less,"
36277,36278,Hamlet,11.0,5.2.49,HAMLET,"He should the bearers put to sudden death,"
36278,36279,Hamlet,11.0,5.2.50,HAMLET,Not shriving-time allow'd.
36279,36280,Hamlet,12.0,5.2.51,HORATIO,How was this seal'd?
36280,36281,Hamlet,13.0,5.2.52,HAMLET,"Why, even in that was heaven ordinant."
36281,36282,Hamlet,13.0,5.2.53,HAMLET,"I had my father's signet in my purse,"
36282,36283,Hamlet,13.0,5.2.54,HAMLET,"Which was the model of that Danish seal,"
36283,36284,Hamlet,13.0,5.2.55,HAMLET,"Folded the writ up in form of the other,"
36284,36285,Hamlet,13.0,5.2.56,HAMLET,"Subscribed it, gave't the impression, placed it safely,"
36285,36286,Hamlet,13.0,5.2.57,HAMLET,"The changeling never known. Now, the next day"
36286,36287,Hamlet,13.0,5.2.58,HAMLET,"Was our sea-fight, and what to this was sequent"
36287,36288,Hamlet,13.0,5.2.59,HAMLET,Thou know'st already.
36288,36289,Hamlet,14.0,5.2.60,HORATIO,So Guildenstern and Rosencrantz go to't.
36289,36290,Hamlet,15.0,5.2.61,HAMLET,"Why, man, they did make love to this employment,"
36290,36291,Hamlet,15.0,5.2.62,HAMLET,"They are not near my conscience, their defeat"
36291,36292,Hamlet,15.0,5.2.63,HAMLET,Does by their own insinuation grow:
36292,36293,Hamlet,15.0,5.2.64,HAMLET,'Tis dangerous when the baser nature comes
36293,36294,Hamlet,15.0,5.2.65,HAMLET,Between the pass and fell incensed points
36294,36295,Hamlet,15.0,5.2.66,HAMLET,Of mighty opposites.
36295,36296,Hamlet,16.0,5.2.67,HORATIO,"Why, what a king is this!"
36296,36297,Hamlet,17.0,5.2.68,HAMLET,"Does it not, think'st thee, stand me now upon--"
36297,36298,Hamlet,17.0,5.2.69,HAMLET,"He that hath kill'd my king and whored my mother,"
36298,36299,Hamlet,17.0,5.2.70,HAMLET,"Popp'd in between the election and my hopes,"
36299,36300,Hamlet,17.0,5.2.71,HAMLET,"Thrown out his angle for my proper life,"
36300,36301,Hamlet,17.0,5.2.72,HAMLET,"And with such cozenage--is't not perfect conscience,"
36301,36302,Hamlet,17.0,5.2.73,HAMLET,"To quit him with this arm? and is't not to be damn'd,"
36302,36303,Hamlet,17.0,5.2.74,HAMLET,To let this canker of our nature come
36303,36304,Hamlet,17.0,5.2.75,HAMLET,In further evil?
36304,36305,Hamlet,18.0,5.2.76,HORATIO,It must be shortly known to him from England
36305,36306,Hamlet,18.0,5.2.77,HORATIO,What is the issue of the business there.
36306,36307,Hamlet,19.0,5.2.78,HAMLET,"It will be short: the interim is mine,"
36307,36308,Hamlet,19.0,5.2.79,HAMLET,And a man's life's no more than to say 'One.'
36308,36309,Hamlet,19.0,5.2.80,HAMLET,"But I am very sorry, good Horatio,"
36309,36310,Hamlet,19.0,5.2.81,HAMLET,"That to Laertes I forgot myself,"
36310,36311,Hamlet,19.0,5.2.82,HAMLET,"For, by the image of my cause, I see"
36311,36312,Hamlet,19.0,5.2.83,HAMLET,The portraiture of his: I'll court his favours.
36312,36313,Hamlet,19.0,5.2.84,HAMLET,"But, sure, the bravery of his grief did put me"
36313,36314,Hamlet,19.0,5.2.85,HAMLET,Into a towering passion.
36314,36315,Hamlet,20.0,5.2.86,HORATIO,Peace! who comes here?
36315,36316,Hamlet,20.0,,HORATIO,Enter OSRIC
36316,36317,Hamlet,21.0,5.2.87,OSRIC,Your lordship is right welcome back to Denmark.
36317,36318,Hamlet,22.0,5.2.88,HAMLET,"I humbly thank you, sir. Dost know this water-fly?"
36318,36319,Hamlet,23.0,5.2.89,HORATIO,"No, my good lord."
36319,36320,Hamlet,24.0,5.2.90,HAMLET,"Thy state is the more gracious, for 'tis a vice to"
36320,36321,Hamlet,24.0,5.2.91,HAMLET,"know him. He hath much land, and fertile: let a"
36321,36322,Hamlet,24.0,5.2.92,HAMLET,"beast be lord of beasts, and his crib shall stand at"
36322,36323,Hamlet,24.0,5.2.93,HAMLET,"the king's mess: 'tis a chough, but, as I say,"
36323,36324,Hamlet,24.0,5.2.94,HAMLET,spacious in the possession of dirt.
36324,36325,Hamlet,25.0,5.2.95,OSRIC,"Sweet lord, if your lordship were at leisure, I"
36325,36326,Hamlet,25.0,5.2.96,OSRIC,should impart a thing to you from his majesty.
36326,36327,Hamlet,26.0,5.2.97,HAMLET,"I will receive it, sir, with all diligence of"
